row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,A1.mzML Peak area,A2.mzML Peak area,A3.mzML Peak area,A4.mzML Peak area,A5.mzML Peak area,A6.mzML Peak area,A7.mzML Peak area,A8.mzML Peak area,A9.mzML Peak area,A10.mzML Peak area,A11.mzML Peak area,A12.mzML Peak area,A13.mzML Peak area,A14.mzML Peak area,A15.mzML Peak area,A16.mzML Peak area,A17.mzML Peak area,A18.mzML Peak area,pooled_QC_1.mzML Peak area
17871,313.2372348,6.8639235,,,,2089,1245,[M-H2O+H]+,,1,17860,330.24062,53410.6565,23050.155,39982.0595,24060.2445,30642.201,31531.574,18740.6825,19282.597,20654.384,28291.8995,20736.7015,19537.172,21819.4085,7916.22865,13590.368,16075.635,17215.8215,16772.8635,19298.58
15890,313.2482925,6.1628737,,,,1349,,,,,,,0,0,0,0,0,0,16470.866,650.178775,28445.8865,59122.6215,0,2952.995,160333.99,583707,53909.693,336.25128,499.53583,0,77161.3205
28351,313.2561754,9.741896,,,,,,,,,,,369587,201954.41,91029.2525,0,5264.313,0,0,0,5156.4639,356428.16,950.1007,210896.85,397480.85,569103.17,565764.8,9608.62535,627.78061,566.91022,268540.61
29254,313.2735374,10.007157,,,,,,,,,,,2153537.85,1372331.35,1402109.4,214596.905,650119.155,328592.94,57259.2022,55267.223,248781.74,1442764.35,84916.413,3378020,91531.765,55902.525,56251.886,211230.942,57006.5445,171185.73,835075.1
28857,313.2735816,9.8876095,,,,,,,,,,,528949.3,343281.86,305375.25,73267.3005,170289.835,61968.996,17987.8,8915.7312,47344.541,275811.5,13487.344,967416.56,18955.492,8117.90485,7501.6988,37906.334,18234.3895,33442.2895,188333.79
31445,313.2736085,10.519032,,,,2246,,,,,,,469423.5,392050.39,307855.94,22852.217,0,1698.70555,0,1505.4351,0,9626.81265,1982.94265,17615.291,0,0,0,1239.3069,1071.99398,2261.94215,15009.0075
22098,313.2736931,8.114048,,,,,,,,,,,62939.7075,50662.821,70073.103,144747.55,0,0,2416.33915,2364.16595,0,1567.8867,800.311645,0,0,0,0,316.4763,0,194.11585,0
14239,313.2849084,5.3457737,,,,,,,,,,,188339.89,0,0,0,0,0,1011.78585,111.97843,0,0,113.48145,3645.2838,0,0,0,1979.57688,4480.46535,2832.8897,3687.2421
31854,313.3211894,10.630323,,,,,,,,,,,17017.8815,4978.47025,4745.50635,206790.655,7173.5975,12602.662,148105.575,32051.03,0,1842.537,32569.2975,6483.49585,6428.146,1662.67405,7395.96275,417.64905,30226.78,3086.46075,12668.263
8461,314.1597802,3.6005056,,,,453,,,,,,,0,0,0,0,0,0,0,0,0,1226.900775,0,629.22415,62602.559,67877.33,176237.575,0,0,0,40797.504
11395,314.1962462,4.385324,,,,,,,,,,,0,22171.838,0,0,0,113646.955,0,0,0,7837.20935,354.11034,3370.6332,0,1325.93455,7022.70325,3113.0212,1249.6301,1244.23035,12665.795
3481,314.2073784,1.8736148,,,,93,506,[M+H]+,,2,3612;3481,313.20036,0,0,0,0,0,0,0,0,0,225301.685,4758.9182,35073.49,0,0,0,0,0,0,11577.472
5331,314.2172146,2.458029,,,,1641,602,[M+NH4]+,,3,5329;5337;5331,296.18346,26990.171,24988.9335,23354.4845,1862.4743,4755.70095,3595.52225,0,0,11742.76,11959.868,1349.12895,11208.395,636.1162,974.406,0,383.274,0,1199.8328,5285.771
16455,314.3051421,6.386861,,,,1618,,,,,,,11861.049,82131.552,26785.9185,60304.107,122252.745,157852.18,656.997405,0,105339.0575,16594.126,0,22760.754,7673.74,2214.7202,9776.198,45794.7005,33838.718,73928.4105,50615.332
22091,314.3416992,8.123095,,,,,,,,,,,955761.08,1247162.25,229988.125,353030.05,1062725.8,798454.37,8079.4675,1576.8715,206974.89,0,554.54609,0,0,0,0,5416.21875,326.75708,20643.8784,80662.495
4851,315.069598,2.2824109,,,,,,,,,,,0,0,0,0,0,0,0,0,2072.4097,2461.6721,0,6893.3415,4589.3727,1877.4405,2630.26685,6445.02995,3572.874,9429.346,1208.01365
977,315.0795408,0.93490434,,,,1689,,,,,,,16100000,1799.0803,4.72E+06,2.03E+05,132254.23,6490403.5,432.30905,17756.8985,6183012,7413608,356339.055,18000000,5656619.75,5012478.25,7080126,8826211,4738160.75,8043822.75,9844302
1188,315.0795549,0.9758461,,,,1689,,,,,,,43250000,64919.294,4.96E+06,3.78E+05,197945.78,7502905.25,16627.491,26937.743,6147894.25,10250913.5,470952.595,19100000,7945152,5259258,8925742.5,8890559,5061268.5,7565828.5,1.27E+07
1444,315.0795984,1.0800097,,,,1689,,,,,,,20100000,33835.6015,3.03E+06,6.38E+04,113308.893,5905918,14558.5105,11559.3835,6050005.25,6975694.25,301463.36,20150000,5174261.75,7433239,6514911.25,6219727.9,2607330.15,7407274.5,9663817
1783,315.0796859,1.2384683,,,,,,,,,,,0,0,1138844.75,0,18583.156,0,0,3086.0715,0,652370.4,143539.99,5512019.75,0,0,1264658,603757.3,1823713.6,1238129.25,3128643.6
2456,315.0798166,1.5517379,,,,1757,481,[M+Na]+,,2,2456;2536,292.09063,3722399.75,336.20055,709321.58,2974.2836,0,2716382.3,0,0,4069378.35,2912954.9,92470.555,9544549,3037734.9,2623742.6,4616376.5,3426805.25,1702053.2,5787923.5,4747516.35
7129,315.1048504,3.155297,,,,2008,722,[M+Na]+,,2,7129;7120,292.11575,34800.531,7484.65565,21052.6865,0,0,29515.338,0,0,53456.9005,812.14805,0,2892.58725,0,0,0,1773.2461,2353.3713,4200.97985,12298.128
6770,315.104864,3.0006967,,,,1527,698,[M+Na]+,,2,6797;6770,292.1158,0,0,0,0,0,0,0,0,0,2201.8323,0,18188.6255,2204.54785,1587.3379,2976.33485,5570.2587,4908.7055,9134.8795,0
7510,315.1048694,3.3123662,,,,1160,747,[M+Na]+,,2,7510;7513,292.11577,0,0,1371.29235,0,0,0,0,107.777635,0,621.0924,0,61883.3175,0,0,0,9109.7567,2765.51895,297.4671,744.93565
7739,315.104914,3.3838432,,,,,,,,,,,0,0,1371.29235,0,0,0,95.310675,107.777635,3594.8616,11291.5155,0,32672.399,1174.0925,6996.59985,3287.2295,25180.447,13031.14325,20332.2255,744.93565
5716,315.1428523,2.6451747,,,,1952,631,[M-2H2O+H]+,,2,5724;5716,350.15733,0,0,0,0,0,0,323.23082,0,0,0,92.346565,838.78065,2453.4484,1221.60135,12571.344,0,0,0,805.3407
12056,315.1779034,4.5986857,,,,1657,948,[M+Na]+,,2,12039;12056,292.18864,157938.275,77565.85,115846.225,33297.347,63770.705,73069.775,8025.57,15644.967,93556.212,296694.05,22984.424,185933.025,26628.867,44519.833,34844.213,15225.86,19323.7705,30537.8965,96364.727
20872,315.1952983,7.8621354,,,,,,,,,,,226897.365,390526.25,222120.82,13323.479,17599.4385,20457.2265,12381.2055,805.76415,144451.255,138071.875,5005.30265,105579.58,1346556.1,1852215.45,1086025.9,4923.42515,3881.71535,11345.1725,678478.47
14826,315.195423,5.673052,,,,164,,,,,,,375929.185,976486.8,460062.59,21865.5765,39603.424,17986.7265,10022.6225,3322.8584,99070.19,347954.16,11842.999,216772.975,2348437.25,1712656.35,1555572,1301.65385,1190.98985,488.47528,753637.075
16161,315.1954357,6.273204,,,,304,,,,,,,262658.055,778044.475,267119.42,12732.281,46232.328,25836.998,6994.465,2467.67775,82235.893,100415.6875,5054.07545,130559.6525,1938199.55,1940322.75,3001561.9,2255.6044,479.97715,690.11945,961535.67
24787,315.195438,8.797097,,,,,,,,,,,398849.75,678002.95,352382.705,20865.2185,34459.724,25216.953,14150.3895,6555.2505,637203.27,80214.973,7041.51335,63316.553,682673.38,935407.65,1375505.95,21146.122,4917.85995,12775.33475,590139.075
15412,315.1954448,5.9560575,,,,1044,,,,,,,615803.015,1277975.25,610569.45,10378.19275,58497.527,24576.0485,9563.1955,2638.5672,130312.985,379877.3,9884.329,241286.14,1660030.2,1564822.8,1802886.65,2317.766,1109.388485,1087.54427,746188.65
16877,315.1954664,6.5524178,,,,,,,,,,,431699.46,950940.08,471475.775,10987.579,36982.2125,29344.4565,8430.956,3243.07835,126928.395,153842.805,5001.2342,112072.2125,1682450.9,1431731.45,1707091.9,3720.61425,1736.8657,1927.99125,652686.3
22470,315.1954717,8.243239,,,,783,,,,,,,7327985.25,19050000,8813357.5,80803.305,251885.835,169481.83,62258.6,13632.775,1436047,4523260.5,116778.825,3419252,21000000,7648367,8696725,97108.952,30089.5185,54427.0335,6362550
21625,315.1955418,8.046911,,,,783,,,,,,,415778.48,1139452.8,540750.905,18120.5205,17293.5655,13279.533,11696.7755,3850.83105,165873.805,136739.825,3545.9457,107817.5025,1578418.4,970343.65,1321413.4,5748.1888,3211.5803,2024.46835,519939.28
29298,315.2317023,10.016587,,,,1972,,,,,,,61898.067,115814.7925,77152.5725,0,0,4951.3749,12731.918,508.285125,87573.965,32292.4845,1456.4803,30266.5625,235299.54,279317.405,298583.5,227419.41,7114.7632,17844.5845,111945.565
25169,315.2317623,8.901958,,,,783,,,,,,,431822.25,625315.98,420172.81,5246.24035,18411.0555,7188.1085,3040.9597,0,102149.765,20656.7985,0,10684.398,179708.155,320372.83,209895.743,14455.767,438.44754,629.188625,210096.335
29700,315.2317893,10.135696,,,,,,,,,,,67693.171,314199.22,113218.772,2150.4002,7847.03075,12382.246,0,0,11653.9765,28321.7285,0,21920.158,45102.255,51277.08,44471.3375,13512.7868,9972.82335,9949.1065,30389.642
27782,315.2318305,9.583557,,,,1797,,,,,,,83064.56,200037.625,163640.695,1241.5309,6767.01275,3508.2621,0,0,117113.71,8407.9735,0,6774.2345,192209.97,90763.835,91001.08,4201.166,0,0,81128.1
20160,315.2355833,7.6781306,,,,,,,,,,,178418.48,147088.35,155408.285,0,0,0,888.537,0,6151.3915,108040.865,524.10902,70353.7075,45668.869,58003.9525,56869.4415,0,0,0,32622.2265
13665,315.2642621,5.14416,,,,,,,,,,,493446.32,409489.55,392338.405,7909.0277,25062.5305,19934.1505,6318.22965,1819.76795,96592.8375,630392.63,32771.7265,381304.03,231938.435,237943.355,202313.76,8782.2595,4431.1183,10687.2315,160279.27
37088,316.0999769,11.794577,,,,,,,,,,,0,0,0,70241.083,161762.72,0,0,0,0,2323.03685,0,519.93245,0,0,0,0,0,0,6329.92565
36894,316.1000083,11.735482,,,,,,,,,,,0,0,0,68432.525,389420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37781,316.1002798,11.994797,,,,2246,,,,,,,0,0,0,15929.8135,90065.965,0,0,0,0,0,0,0,0,0,0,0,0,0,802.95905
3607,316.1966414,1.8930753,,,,343,520,[M+NH4]+,,6,3593;3600;3607;3597;3585;3601,298.16278,43446.4925,22455.94,38000.9665,75403.377,267548.675,462709.41,0,0,36206.748,15533.498,0,12332.4815,10590.6685,8521.87365,4408.82725,0,0,0,70842.36
3112,316.2118094,1.7471595,,,,,,,,,,,20170.875,13867.266,16317.6745,39383.049,8653.6335,25903.365,34467.783,850375.075,692231.93,772465.2,1777959.2,736805.72,706792.13,837995.18,1166319.6,446316.965,140177.51,70527.022,495392.18
3976,316.2118837,1.9998795,,,,,,,,,,,51288.2565,48796.5,40334.7885,67348.4565,18767.154,39264.0015,85301.65,849922.97,557682.85,544378.42,1268673.3,600786.68,551345.58,604126.57,920577.2,406992.94,233043.89,161082.665,408054.685
18824,316.2245456,7.2208962,,,,,,,,,,,3109.1948,0,0,9398.214,0,14174.2725,12477.9815,506.166045,0,46026.3465,2212.5184,36637.7595,10219.823,7170.63435,17354.028,78594.2525,89942.5185,106113.077,16606.9925
20783,316.2245894,7.9238563,,,,333,1434,[M+Na]+,,2,20783;21130,293.2354,25087.301,0,12446.0695,58377.786,31236.1365,73723.56,38726.732,3865.7525,17630.1345,130407.325,18425.863,180691.17,39533.043,38480.2935,37243.1895,218644.85,272821.355,504468.19,31466.1035
21619,316.2246324,8.041749,,,,1364,1475,[M+Na]+,,2,21571;21619,293.23544,57247.72,0,23942.3565,45657.4905,49094.345,82007.703,18104.4385,4939.00045,19898.37,74863.64,10164.1385,124083.23,67177.432,61118.78,62152.7615,143743.25,225323.75,361152.59,57473.8885
22713,316.2247013,8.282762,,,,1981,1523,[M+Na]+,,3,22677;22731;22713,293.23552,0,0,0,4100.9253,1720.4403,18685.211,3991.6898,646.12165,0,11361.529,3175.1122,15398.2305,2088.027,0,0,66392.3065,111527.245,196578.295,2728.8505
21992,316.2247478,8.128292,,,,1364,,,,,,,49549.055,0,28575.5,68596.8125,72769.575,110149.188,28097.88,4660.4409,30468.6395,90237.477,13298.145,97149.535,64593.4,53669.9335,51297.6285,210903.3125,235325.645,495727.81,53893.916
11347,316.2483751,4.348574,,,,,,,,,,,2688.56905,0,1780.076,0,0,0,145.81827,0,0,3569.2523,252.54514,3068.92335,6437.50075,1213.4297,2692.97925,34098.87885,615.29755,124962.125,10453.8765
15929,316.2845783,6.2013206,,,,,,,,,,,4115.49855,8590.61,5719.2038,0,0,0,0,0,1646.1831,2662.8125,0,0,0,0,0,12106.30415,200.86467,47821.185,0
16767,316.2846702,6.5054,,,,911,,,,,,,25069.12,46852.4865,31931.9415,0,30698.8255,1602.2798,578.0681,0,14891.8555,31589.1685,292.345325,4685.38305,8219.1197,0,4088.9961,837162.925,7446.76625,4081890,246891.455
16822,316.3209456,6.5379295,,,,,,,,,,,70652.067,28297.7485,15454.717,8074.78635,27922.782,45923.3435,2903.51975,2192.4718,11143.7805,225928.625,18664.687,246646.835,10025.092,4130.85695,29103.575,829701.6,471841.92,359281.95,194864.315
17764,316.3209918,6.8288326,,,,1618,,,,,,,645960.47,1870381.1,803842.58,1675252.6,3596420.15,3469768.6,76554.385,5539.12305,2465200.15,655136.33,21677.069,808055.4,354445.92,210645.5,555013.05,1065020.44,997368.6,2291536.35,1622480.85
17380,316.3209954,6.7114844,,,,1618,,,,,,,254643.62,719664.35,277728.685,660377.5,1932100.2,1586372.55,31344.0685,5225.5515,849848.1,471624.925,39478.658,662816.03,245459.515,97374.52,276543.465,1028477.31,409409.25,1131862.8,762014.95
16188,316.3210744,6.2790084,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1619.9046,0,645.0077,0,0,0,21809.38135,13636.974,33991.145,0
1450,317.0557971,1.0459875,,,,,,,,,,,0,1832.3484,340655.11,220396.52,487920.67,0,41447.93,0,0,0,206600.41,0,1682.3816,0,0,10555.3465,66507.034,0,0
939,317.0558516,0.90047187,,,,1631,,,,,,,0,1637.3398,45269.516,574279.25,72519.83,0,302314.3,491966.48,0,0,539992.925,0,0,0,0,19681.951,9048.2955,0,0
2469,317.0559176,1.5656667,,,,,,,,,,,6518.9165,0,173256.34,98248.52,109125.515,0,36095.4005,62007.715,9834.0855,3256.6888,106182.7125,0,41774.06,5191.554,5988.479,8421.2151,141484.175,3164.3257,27195.799
10945,317.0657087,4.28889,,,,,,,,,,,189886.39,192900.975,64650.042,0,0,0,0,0,24255.6015,0,0,0,4159.2917,2331.8292,6053.5947,0,0,0,15642.3475
9469,317.065748,3.8984046,,,,717,,,,,,,1199031.7,1075362.825,255501.635,0,0,0,0,0,9915.4745,621.3463,0,0,26033.578,10719.0435,33141.502,481.8025,428.478895,1067.389,69555.1435
12855,317.1019279,4.8574247,,,,95,,,,,,,74568.877,55344.188,34426.463,7711.1385,27194.201,30922.0195,0,0,27800.71,2184.7739,440.9001,1151.4153,0,2019.63525,4752.6105,673.1531,667.250305,900.69302,17485.022
13266,317.1021065,4.9907293,,,,2198,,,,,,,91090.32,158168.85,17544.814,1010.08395,5929.6279,7710.26915,0,0,5735.3952,1999.95435,280.67039,555.1025,1693.3932,4404.3555,4811.00035,298.5631,333.9519,751.386475,12758.372
921,317.1146741,0.86647844,,,,,,,,,,,45664.168,31834.167,45949.9455,35726.6425,32813.388,118940.14,11721.5347,14374.5418,109642.08,101543.59,39729.9325,46284.957,73690.525,71883.502,56381.974,81474.4415,117317.775,46689.346,70052.625
331,317.1146824,0.74408925,,,,1794,,,,,,,45587.112,64565.335,109538.855,57426,63780.005,138935.38,28746.1535,40768.56,117612.83,95202.435,87450.545,52934.289,134546.04,142022.215,104243.825,67602.2525,107030.663,100557.7675,42191.532
14465,317.122883,5.4877996,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1708.02785,0,228000.88,0,0,0,0,0,0,12591.245
18595,317.1361127,7.1174574,,,,1664,,,,,,,2278.93215,0,0,2437.3723,0,0,1934.71185,3473.81395,4061.07265,386847.15,89958.62,290551.75,2346.8165,2489.016,0,4834.23385,2489.11405,4969.55435,44501.371
6436,317.1383261,2.8965514,,,,1796,,,,,,,502011.39,331875.95,62037.9,845.6538,0,1351.9718,0,0,38361.2365,0,0,0,108346.575,106974.64,230489.335,0,0,0,84624.298
6177,317.1383782,2.8529065,,,,1320,,,,,,,299188.135,177768.09,34278.211,845.6538,0,0,0,0,28277.2265,0,0,0,72210.982,57840.5715,94720.1275,0,0,0,25360.005
6962,317.1383932,3.1028771,,,,281,,,,,,,552197.45,803992.05,98058.505,1059.3977,0,2927.588,0,0,97478.27,0,0,0,250295.75,214259.215,480856.14,0,0,0,171995.27
5686,317.1384271,2.629763,,,,1320,,,,,,,1390683.6,1654449.35,194774.775,0,0,1135.4026,0,0,5379.11325,0,0,0,171903.65,82788.305,302085.485,0,0,0,165328.975
8251,317.1384465,3.5303602,,,,453,,,,,,,374879.18,870804.075,144693.175,0,0,3261.36975,0,0,169875.905,4122.84185,188.90794,1601.4098,213030.87,202268.625,650114.4,0,0,0,176849.255
7741,317.1384813,3.3793888,,,,1408,,,,,,,94324.75,129979.21,19021.8195,0,0,2052.87185,0,0,19571.724,1814.4581,0,328.92917,67332.3065,55414.9975,173981.9,283.1988,0,0,47243.012
11081,317.1385405,4.3249545,,,,175,,,,,,,94398.008,137769.1,27390.0245,2716.4297,7380.6058,8831.902,0,0,1970.5465,7383.32085,636.8963,3434.7026,47198.158,48353.8835,50699.07,2381.646215,0,205.729965,23960.5255
8272,317.1934419,3.5337448,,,,453,789,[M+Na]+,,2,8272;8252,294.20425,270662.775,225433.5,211580.595,264862.18,560642.425,510500.75,4012.532,1027.312065,118204.31,104140.238,14413.6725,79946.5225,28914.776,30978.5075,18125.102,3507.18165,3134.7334,7671.77245,190142.415
25607,317.1935991,9.016079,,,,2269,1696,[2M-H2O+2H]+2,,2,25320;25607,325.19158,141180.245,77130.3,28071.1715,0,0,0,0,0,0,61905.01,0,41056.464,12424.649,8239.412,19824.075,0,0,0,9415.828
27900,317.1963648,9.629261,,,,,,,,,,,28593.4605,16857.4295,11872.1995,24453.8685,14352.6125,23832.6795,41534.677,33060.297,17517.448,65391.253,87862.917,60111.948,49024.192,40889.865,44355.7685,68254.595,87083.03,103839.9135,31611.168
4383,317.2072792,2.1223278,,,,1891,,,,,,,47666.9915,31175.861,27529.159,0,0,0,156.89035,0,0,1409803.1,58216.3975,392412.3415,407.0347,0,0,348.6033,0,0,155901.25
24301,317.2103335,8.676832,,,,,,,,,,,399100.35,771871.875,427697.185,24680.664,30485.978,36783.44,17115.2915,5446.633,487280.205,98884.335,5934.64035,86347.235,1456268.5,1763160.3,1476972.8,108270.819,19306.2815,32101.575,609731.5
15207,317.2110092,5.869719,,,,226,,,,,,,427466.33,885069.27,628679.95,12885.79635,39278.6185,26194.394,5866.03115,1827.3686,148605.815,118762.22,6440.046,137721.13,1624224,2022267.1,2211450.1,1877.2816,844.549625,1503.53205,777300.6
15845,317.2110151,6.146621,,,,1501,,,,,,,2732601.75,4344513.85,2579686.25,13552.941,74949.29,41061.506,44805.0295,4917.82565,1742053.2,180101.595,8335.7725,219280.13,5382706,2822599.25,1910886.4,3884.42305,1227.3623,1643.8199,1738546.45
18074,317.2110386,6.933935,,,,132,,,,,,,1140608.55,1981301.4,803615.85,10069.317,44031.145,28237.477,12909.319,1832.7669,281603.03,275887,8525.0765,281680.08,4712896.5,1703324.8,2829095.65,6421.71265,2143.8936,4496.11685,914982.55
25774,317.2110471,9.058896,,,,,,,,,,,616662.65,778346.63,855127.35,15579.2325,17906.0735,23108.9315,23124.291,6451.4979,1394510.3,81383.142,3555.71015,58900.4,1991200.9,2026186.15,993008.85,31107.882,3888.24015,5009.94165,720369.35
16393,317.2110621,6.3512173,,,,1908,,,,,,,1614637.55,2976346.15,1330406.8,18316.1005,64861.95,50263.2345,15149.861,2409.6931,392881.98,460131.65,12061.098,341880.32,3994392.25,3070662,4290921.85,12105.20315,2122.86405,3479.26585,1207955.25
21758,317.2110622,8.0653105,,,,273,,,,,,,2329873.4,6686270,2427459,62748.19,70431.075,65815.7935,27867.6465,6524.94525,618550.35,694725.85,31903.295,814928.655,11300000,9021966.5,12800000,33830.599,9948.1865,16338.389,4463100
23107,317.2110938,8.399995,,,,783,1538,[M+H]+,,1,23088,316.20379,765232.625,1412753.35,980457.65,23331.204,68397.557,59910.1505,15755.8365,3667.38235,492152.95,387854.09,10341.9295,245973.715,3587794.75,3760829.75,3860294.4,19482.225,7203.6809,13822.894,1543584.3
22734,317.2111135,8.295346,,,,,,,,,,,2614328.5,3436094.4,2523241.75,22594.955,81765.8595,92375.217,19406.2595,5069.6721,1214849.5,798916.025,14246.773,542205.65,9441015,7583109.75,8532077.75,28720.6605,9270.2915,15501.3105,3266346.5
14110,317.2111184,5.3257923,,,,1560,,,,,,,1067750.35,1433272.2,825535.73,21247.9395,47208.832,12445.1465,12265.31125,1909.0895,203330.205,126698.55,7072.357,161357.23,2569683.75,2424496.4,2000037,1265.4609,555.38859,1539.00305,985560.1
12347,317.2111912,4.6915593,,,,2184,,,,,,,609683.05,1113790.1,583320.8,6548.2762,29502.8215,18316.756,7612.82665,1357.64975,183811.875,119896.735,3287.2391,111912.81,1931950.1,1938142.9,1787524.25,869.5243,137.71689,1261.949,653993.05
13647,318.1699553,5.1462936,,,,,,,,,,,8410.612,0,3462.0479,0,0,0,0,0,0,104887.57,3839.32435,62611.72,0,0,0,0,0,0,11195.9355
6482,318.1911547,2.9132342,,,,1881,,,,,,,3790.1213,1484.2175,1923.68015,0,0,0,781.54358,232.595085,1394.997965,15501.8745,5698.9231,21052.052,28978.217,96148.88,26900.0625,4206.1755,3217.53165,4750.27185,11370.0075
7802,318.195948,3.4014218,,,,,,,,,,,488285.86,408363.25,443621.53,344284.11,622186.02,520223.79,26306.37,4794.7416,309270.325,388212.71,57079.026,355686.09,240039.22,140271.01,137648.655,29689.201,23012.4555,47783.8535,331327.48
18255,318.2276784,6.9693227,,,,2248,1286,[M+NH4]+,,2,18255;18238,300.19454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6169.349,0,0,0
19535,318.2401647,7.4977717,,,,,,,,,,,8028.5029,0,2386.004,24025.00875,7494.64675,20518.472,13210.7675,470.75795,0,24418.275,5153.86125,27162.9465,3412.5703,2981.8565,2432.03785,79309.499,75932.44,191062.655,10473.299
20965,318.2401806,7.8665075,,,,,,,,,,,10932.453,0,15023.989,49070.257,27849.439,39927.6035,30712.321,3760.298,15377.4425,37173.14,7773.0678,54153.6735,24868.5255,27033.4805,22613.6425,50820.2885,129996.76,292841.52,25218.8985
23019,318.2402179,8.383122,,,,,,,,,,,94604.0675,6523.103,20782.8565,237512.555,340643.84,392117.735,169630.595,36579.294,58066.25,343307.865,57288.4635,551985.78,93841.865,61744.4045,29610.093,572508.78,626913.19,1173315.3,158263.585
20314,318.2402382,7.716742,,,,2104,1390,[M+Na]+,,2,20351;20314,295.25099,164698.57,20444.537,90546.4,274435.86,150147.675,330288,159856.235,19903.99,120402.237,276050.08,64937.006,441269.03,234539.09,237337.22,209866.11,680094.93,1049634.8,1582806,240481.3
23539,318.2402889,8.504709,,,,,,,,,,,4788.3185,0,0,7391.606,4577.727,17700.8255,13403.46,4801.313,2800.7365,12023.69275,2704.6329,34714.551,9986.6915,6782.07875,0,26127.86,39091.113,61799.7575,6119.12015
10020,318.263889,4.0450053,,,,,,,,,,,36322.391,50842.523,38543.09,7894.8,24081.7185,36663.23,0,0,34137.731,2625.83705,0,3666.3723,6633.6858,7998.4105,7257.51475,247503.526,202855.785,59782.8285,46710.551
9422,318.2639304,3.8759365,,,,,,,,,,,0,0,0,0,0,0,0,0,1314.34,3609.2023,0,10116.625,8018.63575,14992.283,12209.3755,589076.74,527962.345,166271.11,77461.5975
11662,318.2639856,4.4874225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5088.7975,0,0,4396.85068,457.60755,9983.7085,0
