row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,A11.mzML Peak area,A16_2.mzML Peak area,A8_2.mzML Peak area,A11_2.mzML Peak area,A8.mzML Peak area,A7.mzML Peak area,A17.mzML Peak area,A17_2.mzML Peak area,A7_2.mzML Peak area,A14.mzML Peak area,A18.mzML Peak area,A14_2.mzML Peak area,A10.mzML Peak area,A18_2.mzML Peak area,A15.mzML Peak area,A15_2.mzML Peak area,A12.mzML Peak area,A12_2.mzML Peak area,A16.mzML Peak area,A10_2.mzML Peak area,A13_2.mzML Peak area,A13.mzML Peak area,pooled_QC_1.mzML Peak area,pooled_QC_2.mzML Peak area,A4.mzML Peak area,A2.mzML Peak area,A2_2.mzML Peak area,A4_2.mzML Peak area,A3.mzML Peak area,A1_2.mzML Peak area,A3_2.mzML Peak area,A1.mzML Peak area,A6.mzML Peak area,A6_2.mzML Peak area,A5_2.mzML Peak area,A9_2.mzML Peak area,A5.mzML Peak area,A9.mzML Peak area
24036,327.2316667,8.628795,,,,783,,,,,,,368.95825,0,417.69012,453.92178,412.04727,1534.2261,0,0,1786.6366,38340.164,0,28217.938,18451.254,0,59672.176,34784.48,27977.605,23442.252,707.5239,22327.56,51975.418,46910.31,224371.66,263016.3,4852.9053,1548668.6,1728538.9,5179.362,1475998.6,1916615.5,1607392,1679715.5,10213.342,6336.337,15285.344,648392.9,12901.665,520962.7
25334,327.2505146,8.938414,,,,783,1688,[M+Na]+,,2,25362;25334,304.26128,29485.27,26245.668,17965.834,25026.04,17876.947,19475.547,44642.984,42204.1,17842.533,45030.68,93116.09,44501.13,175716.84,80366.19,58618.945,55404.684,145884.78,142159.06,110652.31,196635.34,50983.78,59660.906,104516.69,115010.76,69268.59,386790.03,395945.78,68067.836,93728.484,250643.84,125819.67,238817.4,70550.414,61412.688,127070.68,147139.72,133301.67,144524.22
22233,327.2529211,8.180526,,,,1253,,,,,,,811.5983,1526.1066,349.95642,0,350.45868,1028.3704,361.31946,830.2438,357.76685,0,953.0641,0,29694.885,1433.1382,0,0,39187.477,37317.734,8614.504,26744.729,0,0,8212.968,10119.85,0,39288.492,31313.254,0,38449.36,69419.39,33466.7,49647.59,3707.4993,4360.0215,3566.9038,17981.137,3917.334,18586.262
11964,327.2531197,4.560966,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700.551,18276.984,0,340157.7,277320.2,0,27109.875,311395,22190.879,356334.03,0,0,0,0,0,0
29432,327.2716964,10.089275,,,,,,,,,,,5142.585,5545.339,0,7333.197,0,0,1704.3059,1209.7144,0,672954.56,974.9187,355009.3,237058.64,1624.9246,627784.3,347657.1,73296.695,117065.59,38759.52,147816.48,105850.14,335203.38,125475.45,337078.47,0,293203.97,287675.56,0,81017.85,139751.73,102453.85,200798.53,0,0,9925.248,0,3805.1707,7009.8926
26659,327.300415,9.263387,,,,,,,,,,,3149.7803,0,2578.7388,3256.7766,2354.5793,4679.8833,32131.967,27712.133,6396.5264,0,941.2418,0,2889.8086,0,0,0,0,0,1403.6667,2973.694,0,0,0,3490.6191,10510.502,15549.386,18435.748,10110.379,10793.897,15249.627,12091.221,31550.613,0,0,0,0,0,0
4649,328.1658086,2.2116072,,,,,,,,,,,0,0,0,0,0,0,0,0,0,22577.184,0,20803.488,3108.6077,0,22506.844,21852.836,1830.9196,2772.731,0,3746.7869,49756.22,45851.875,7921.986,5771.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,328.1922609,1.418704,,,,1733,,,,,,,3118.4905,0,16914.867,4674.458,17044.418,0,0,0,197.11588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5384,328.2230381,2.4854343,,,,1246,,,,,,,3063.688,0,0,2216.6062,0,0,0,0,0,0,0,0,87131.266,0,0,0,18659.52,13948.326,0,81330.305,0,0,1522.176,1772.6294,0,0,0,0,0,0,0,0,0,0,0,0,0,2057.7815
4773,328.2235771,2.24182,,,,1626,,,,,,,0,731.4103,0,0,0,0,1067.6578,948.3297,0,75452.39,2910.0764,63636.316,24770.756,2672.2166,16558.215,7757.2803,9141.236,9049.43,6685.232,20347.066,9826.866,9963.824,7483.803,4072.4236,0,0,2162.0803,0,5130.073,4957.2866,1779.1849,8951.219,0,0,0,2801.6628,0,1745.074
4334,328.2328958,2.105144,,,,1634,,,,,,,207057.27,28525.45,21806.002,204338.12,21725.9,80997.234,77082.44,81649.01,71682.47,1095616.9,227264,848820.8,2078934.6,230718.66,1384373.6,1174764.6,98089.08,1921548.5,178346.81,2266027.2,2373511.8,2265352.8,1652262.4,1653930.8,704121.3,1709192.6,1999463,776785.3,2006404.8,3465250.2,1816677.9,3184833.2,1756427.2,1700864.1,1533510.2,1504453.4,1453535.8,1592179.5
18281,328.2633489,6.994424,,,,,,,,,,,0,0,0,0,0,665.3367,0,0,920.7688,257555.66,0,249824.75,0,0,118561.625,116415.73,0,0,0,0,235976.81,221205.34,68494.03,54292.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17374,328.3209596,6.692196,,,,1618,,,,,,,60838.62,662012.56,14680.933,58305.348,14526.3545,179804.22,2265571,1421779.6,117618.52,701944.5,3772018.5,551812.1,972146.5,3382942,1765758.1,1353117.8,1555306.6,1531774.8,3297565.8,1222131.1,1697896.8,1705124.5,3053492.8,3261503.8,3845141,5511842.5,3784385.8,3866935.2,2015630.4,1262199.9,2024767.1,1646538.8,8458358,8702903,9700563,5981128.5,9551984,6781064
46396,328.9155022,13.960525,,,,3,,,,,,,54432.28,44327.355,27573.19,47535.625,26843.209,35176.258,94566.64,18878.668,27625.021,31187.184,71475.61,27992.904,48826.38,29069.436,23142.875,31253.264,49666.914,15625.884,99005.99,41225.43,36844.01,44056.668,35521.883,35805.914,16485.21,3214.812,8384.616,14505.383,7272.3765,27309.8,13968.1875,19392.842,27602.033,36104.69,11098.381,43093.38,10709.836,28592.967
1453,328.948434,1.0791624,,,,117,382,[M+H]+,,1,1440,327.94118,0,0,284.6015,0,1105.5746,678.4846,0,0,1660.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4663.1274,61345.773,84752.94,3574.8577,0,0,0,0,0,0,32819.1,0,25777.568,0
1621,329.0309738,1.1798908,,,,1689,,,,,,,50725.996,119554.59,1442.903,69580.86,1252.9388,0,241705.28,293016.56,0,7671.014,0,17278.969,25208.605,0,4162.01,5019.9697,0,0,0,3403.373,17259.553,15365.355,29868.885,31252.402,11152.118,445.7343,491.58298,12117.849,229492.38,28119.541,228648.03,13636.448,0,0,23796.123,4056.063,29500.791,12853.883
9179,329.0844153,3.7925947,,,,701,842,[M+Na]+,,2,9179;9178,306.09516,0,0,0,0,0,0,0,0,0,0,0,0,1025.8921,0,0,0,59279.215,59570.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,329.0953394,1.0482671,,,,2239,376,[M+Na]+,,3,1376;1365;1370,306.10609,47166.652,467641,4731.1025,76667.375,3838.0522,0,464314.53,586542.25,0,446183.72,941306.7,558475.4,764835.44,1022881,616540.25,775888.7,1077781.9,1572772.6,1449076.8,976582.8,684951.56,592740.8,965111.94,1058503.9,9080.712,12668.914,13267.772,11209.803,125901.9,321357.3,151907.52,232964.78,418256.03,477811.75,8606.157,809087.5,6409.842,686454.44
1805,329.0953967,1.2848289,,,,1757,404,[M+Na]+,,2,1809;1805,306.10618,24306.807,137288.48,0,31894.033,548.87213,0,238144.17,311046.12,0,300699.06,700459.7,370244.5,473471.94,732866.7,459181.06,518948.7,704968.8,775484,763949.06,558904.3,526084.1,356833.84,610389,592995.94,1341.8729,0,3087.0137,2989.6003,30341.791,115441.49,31955.996,91891.58,234447.9,289304.53,0,474713.06,0,418111.38
10984,329.1008045,4.3093066,,,,1280,,,,,,,242.65005,0,0,511.80817,0,0,0,0,0,125814.59,0,122530.03,1353.837,0,57152.543,67608.49,765.2693,1215.9995,0,22689.984,10420.986,0,25519.553,22766.457,0,0,2384.104,0,13956.37,0,4494.991,6915.4043,0,0,0,0,0,0
12653,329.1020354,4.804471,,,,95,,,,,,,253.46092,0,0,0,0,0,0,0,0,9042.117,0,0,0,0,0,0,0,0,0,0,0,5635.631,2760.607,3364.603,0,52297.2,64529.75,0,10190.621,47962.504,7337.464,62101.062,0,0,0,0,0,0
6979,329.1384332,3.0994544,,,,281,,,,,,,0,0,0,0,0,0,0,0,0,54066.266,0,41853.637,0,0,136853.95,93370.55,0,0,0,0,67675.195,59245.008,43254.55,33365.777,0,189836.75,175785.22,0,19985.764,122390.82,17896.176,117707.24,0,0,0,18798.57,0,20507.541
12767,329.1588346,4.8403287,,,,,,,,,,,0,217.67169,0,0,0,0,914.14355,1138.0374,0,0,2658.3772,0,2566.9902,2694.031,2613.5542,0,1474.6226,1306.0708,1697.5374,1578.041,0,0,24110.117,26718.35,44629.36,3079.9653,10003.15,44254.832,17719.176,3047.5767,8885.558,9790.827,47862.406,48461.883,40741.734,0,40306.21,0
13094,329.1592719,4.93161,,,,,,,,,,,277.38904,321.73563,0,323.4431,263.46545,561.2385,1274.9264,1660.1514,832.93896,0,2290.0354,0,6305.022,1794.1372,0,0,2226.4233,4531.6714,2289.7307,5211.1865,0,0,18058.717,20236.508,3848.9426,114677.53,115527.336,2943.232,355524.62,27250.258,334545.3,30297.191,16855.75,14668.336,23693.438,35359.992,24183.496,30998.48
27686,329.1593047,9.552639,,,,,,,,,,,70429.484,10782.25,25390.223,59885.324,31646.396,53291.047,33936.285,32370.682,59788.625,2291700,34919.598,2166958,1265583.2,28239.668,1261392.8,1300235,1793087.2,1798358.8,81372.49,1444883.2,3965391.2,17344.996,1542286.5,1636527.5,1239768.2,2896360.2,2396641.2,1053228.8,1882614.9,2605089.2,1710531,2819891,1184112.4,1460902.4,2097598.5,1118915.9,2176569.8,1075654.4
14565,329.1593703,5.5444818,,,,,,,,,,,0,0,516.532,0,0,903.6838,0,642.0532,0,0,913.6103,0,1991.56,1268.0234,0,0,1314.5724,1423.3423,0,1998.2957,0,0,10300.096,17856.857,2090.938,91901.91,88384.36,0,214361.2,31772.09,246830.1,23847.734,4938.205,0,0,26201.213,0,27557.176
10161,329.159643,4.0755353,,,,1892,896,[M+Na]+,,2,10161;10429,306.17021,0,170.85706,0,0,0,0,0,0,0,21582.479,0,12299.082,2882.2944,0,25276.582,34031.145,2904.6162,3382.1514,2020.8767,9438.202,7163.914,11285.766,6916.088,6657.7837,0,40562.5,45819.21,0,37573.316,34707.176,29385.7,50434.15,0,0,0,2229.346,0,2839.143
15510,329.1745898,5.994101,,,,226,,,,,,,1863.9626,0,183.8107,3002.7769,0,479.84692,0,0,728.3782,376296.34,0,454724.28,74923.15,0,413087.6,289032.16,70574.52,77367.88,0,68639.2,503669.44,517788.5,206461.1,165846.66,2096.0042,213827.05,209823.61,1671.9485,122121.63,125471.6,174622.75,176164.34,12554.436,7696.5854,19529.477,14324.03,18379.326,22947.172
17861,329.1746252,6.8576746,,,,,,,,,,,3494.3203,0,0,4641.335,0,2491.1997,0,0,2888.9087,569401.56,0,733801.7,113028.81,396.37003,783583.2,872549.4,102678.555,95744.98,0,122446.22,760798.94,933725.75,314545.84,295119.62,0,215073.66,154887.05,0,136883.89,139098.97,124046.92,150182.64,0,0,0,18205.855,0,10158.033
14434,329.1746884,5.475091,,,,258,,,,,,,1339.6506,0,0,685.5167,0,377.84564,0,0,440.36285,745325.94,0,734765.94,35402.492,331.75827,698470.3,723036.1,14157.544,11519.164,0,39845.9,418205.28,341854.5,306338.47,235894.39,3141.1172,132875.42,131996.88,2163.578,35195.797,77030.414,42497.727,60638.504,6728.7666,7285.789,17482.629,5978.891,7417.3193,6024.898
13218,329.1746968,4.9844527,,,,449,,,,,,,3524.8318,174.05627,71.628365,3076.3447,122.27176,796.3773,0,0,764.7615,430083.12,0,263029.53,45395.156,0,515339.44,504922.06,39227.59,38951.973,619.07623,66397.03,332916.56,342718.3,122853.766,157710.75,14069.971,137100.66,135265.9,9041.301,81539.55,77798.09,97019.14,101026.664,29903.23,18440.521,39387.4,10626.272,44971.63,8476.098
11428,329.1864718,4.4073443,,,,,,,,,,,2585.535,0,0,3675.5803,0,0,0,217.54282,0,0,572.18207,0,95845.766,421.6313,0,0,10460.629,15726.021,663.5443,95239.14,0,0,3631.6523,2040.4824,0,0,0,0,0,0,0,0,1751.261,3232.29,4136.164,0,0,0
10100,329.1934236,4.057316,,,,453,890,[M+Na]+,,3,10102;10100;10088,306.20419,19747.5,3193.8022,3806.3032,19811.277,4103.3296,8620.717,7543.337,8617.138,7938.718,125872.41,15270.232,111998.73,166540,12554.049,59954.49,60344.043,117773.12,123042.55,13920.619,178103.8,73166.46,69883.27,167245.36,188447.53,161258,208972.88,251901.3,155903.94,260349.88,378781.1,284588.3,373544.44,361561,320970.16,316138.06,76245.91,346106.94,96474.43
14622,329.1956435,5.559695,,,,1490,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731.7628,0,0,0,0,0,15605.432,21672.375,19306.967,65253.418,72986.12,10415.289,124015.375,107435.586,126008.484,93510.63,69783.695,87651.82,75788.55,69488.07,117887.195,70097.57
14315,329.1958369,5.4037576,,,,384,1041,[M+H]+,,1,14316,328.18854,0,451.07297,664.4452,295.1442,503.59274,2424.7676,0,307.34796,2585.5671,0,0,0,3941.1072,347.52344,0,0,0,1650.9675,1092.5532,4695.836,0,0,1269276.8,1756752.8,1431602.4,3782360,4276744,1425940,4675592.5,5661688.5,4389720,5419626,4174711.2,4201698,3624341,4237040.5,3467932.5,3623232.8
17963,329.2109387,6.9107847,,,,1341,,,,,,,919.2686,0,0,991.62976,176.6554,2449.226,0,307.60098,2264.655,168126.42,0,194519.4,71403.81,523.0028,160122.6,130190.17,16377.773,21964.71,778.4305,73223.82,291472.28,291509.97,126778.42,29474.195,7663.0674,538918.3,603834.06,0,201354.34,226307.83,243462.28,171170.89,24906.277,8959.808,12603.427,35548.168,11290.471,36714.21
26361,329.2110356,9.217923,,,,783,,,,,,,0,394.29993,0,0,388.18723,1811.7173,0,0,1183.7656,96661.516,0,101834.555,25805.191,829.5388,84143.79,51849.96,9098.169,11758.403,2571.7568,19156.828,72723,69750.91,40499.53,73047.516,1322.8,122601.734,75068.92,0,61039.223,113790.516,124596.84,119379.1,2786.0146,0,16361.286,313993.88,10535.977,289890.16
27022,329.2110964,9.370967,,,,,,,,,,,17059.855,38672.055,3016.1875,19445.22,2760.3179,27667.18,94266.01,89373.51,24120.559,768094.4,209067.94,723315.56,378537.7,210400.48,428845.75,484693.75,336252.38,348117.75,257839.69,335226.78,759710.56,817423.1,526581.9,581636.5,119418.89,1346374.8,1891551,125205.09,571494.25,1318321.4,506238.06,1290999.8,141226.72,149146,12662.815,852161.25,457473.84,1027280.5
17894,329.2297134,6.8689165,,,,623,1247,[M+Na]+,,2,17894;17878,306.2405,6181.887,5253.959,6699.352,6932.612,5821.5527,3505.4702,5552.6104,9374.674,3988.6196,15848.846,14218.533,15390.594,80971.33,22210.705,17820.924,19889.705,51177.55,43833.316,19352.59,78810.75,9295.7705,0,30185.467,53139.17,37798.676,80965.11,86645.11,14123.692,8898.449,35727.215,11200.451,33119.555,104150.195,70307.91,144258.42,27241.32,114259.06,32678.266
28218,329.246974,9.690058,,,,1797,,,,,,,0,1459.8104,0,0,561.79144,0,562.91974,0,804.96,33795.906,1821.4453,34367.332,11791.499,1257.353,45084.395,34709.016,7323.623,7283.9644,10449.167,10592.176,35689.957,56505.51,59693.57,61086.547,0,221404.75,229934.39,0,193905.89,203293.97,741110.1,259635.44,1517.9248,0,0,40405.496,0,28812.518
17345,329.3242148,6.68458,,,,1618,,,,,,,7964.02,104990.09,2108.659,8026.8604,1752.723,23611.691,345835.5,319447,23257.066,101110.664,824874,93412.53,181261.12,756041,244210.72,268101.78,303188.66,323298.06,721981.8,190894.66,265857.44,237988.38,652104.06,696203.06,837114.2,772670.9,763087.06,909280.2,286530.25,198036.33,385888.44,192379.31,1828613.4,1941784.8,2233399.2,1320443.4,2175421,1363061
3136,330.1910656,1.7531192,,,,,,,,,,,1124.3301,652.5403,0,1486.4393,0,0,3634.4346,3561.811,0,6375.2617,0,6069.5728,5598.702,1722.2738,8935.84,11491.145,5432.284,7286.791,5955.8545,5144.286,8117.516,7952.415,11474.34,12704.631,1004.20215,17349.674,15451.082,1144.0463,23275.166,28249.65,20582.336,27573.414,20019.693,20493.143,3808.827,32611.572,5936.0234,32715.508
4775,330.2117324,2.224751,,,,642,,,,,,,3766.8901,0,3156.6091,4212.3433,2818.367,1661.4741,0,305.247,1747.2102,3655.508,517.93695,4665.3184,11908.711,518.7578,3230.8528,4113.2554,9186.227,8738.11,1101.2266,9052.946,5497.6973,5348.969,43003.727,45781.53,156467.45,68339.32,68658.32,157588.5,50291.637,56051.1,40157.88,50825.645,180457.03,193706.03,336231.03,22312.182,340880.75,19455.61
14004,330.2275431,5.275623,,,,,,,,,,,224.71187,1434.8871,222.8078,557.33795,192.62082,990.0784,1679.7089,2094.0166,856.0808,0,764.0569,0,2330.6152,847.33154,0,0,1440.0137,4027.1626,3733.7344,1837.8513,0,0,198612.97,216730.9,218126.16,322560.75,289471.5,206271.22,332577.6,438316.44,356067.25,409828.22,387953.9,283932.72,165381.81,353313.28,202350.48,421487.2
9364,330.2275554,3.868673,,,,1333,,,,,,,7130.0513,3428.8096,560.9804,2904.3994,779.47473,853.6829,6964.606,8095.6953,674.0796,17412.973,15118.276,14844.211,38148.92,15198.16,26873.1,26871.094,78409.32,61566.152,15860.158,40934.934,36987.953,33178.707,8266.692,6711.629,0,4398.6104,11101.035,0,6427.951,8747.696,6709.3877,13220.5205,0,0,0,0,0,0
27890,330.2278246,9.628623,,,,,,,,,,,80748.36,28343.863,11776.493,26332.838,26151.73,27035.05,86106.516,26396.133,17708.4,29522.062,87687.44,13640.201,52601.086,34752.93,32528.365,14886.197,51031.992,22166.002,58583.973,24237.953,7902.4062,38542.168,18573.54,19789.693,16863.197,5378.0894,0,11225.713,0,13095.671,0,20277.531,19167.594,6367.1895,3566.0994,0,14821.98,11999.73
15647,330.2637588,6.0559697,,,,,,,,,,,6155.6807,15433.796,1321.2452,4762.0425,2067.7122,5976.9097,38130.945,25348.826,5851.318,34012.86,128272.75,35335.176,59773.957,103783.58,45017.29,47711.496,108738.86,104162.31,126693.89,57891.016,53644.316,43748.805,49345.637,38133.34,2391.1104,83606.625,102001.16,2497.335,87579.35,95249.69,108035.47,85794.68,0,5215.7124,8341.365,21538.365,5985.714,22219.049
16012,330.263833,6.2262254,,,,1618,,,,,,,19604.139,16645.86,10163.433,19595.78,13356.939,11919.983,21543.96,18034.639,11680.467,10260.191,34679.758,7928.457,24889.11,30540.348,6477.5615,10318.584,28693.283,25702.195,36112.29,23818.223,9340.038,13397.261,17410.23,22090.127,12045.352,51377.152,46580.113,10256.203,39640.668,53319.875,55398.19,41252.543,29538.557,39423.49,33129.08,26195.113,28386.883,27343.232
19969,330.3003175,7.6139803,,,,,,,,,,,0,23046.523,0,0,0,896.11707,1096.6876,743.9054,719.39526,0,542691.75,0,6055.537,556863.75,5257.5312,0,0,1904.6499,199315.69,7351.6196,4229.552,5443.7554,90087.94,75604.22,4891.8477,6604.411,4578.417,2043.8768,10230.41,9163.363,12577.703,15447.472,14035.102,12748.494,16907.35,0,12502.647,6507.2847
18737,330.3365087,7.193843,,,,783,1296,[M+H]+,,2,18729;18737,329.32911,192004.58,3216070,165009.23,207969.1,147969.39,1002210.5,1.11E+07,1.06E+07,1069746.2,1271328,2.26E+07,1222775,1775664.6,1.99E+07,2934860.5,3025807.5,4751174.5,4731213,1.91E+07,1744431.2,2570971,2650366.2,1.78E+07,2.01E+07,3.17E+07,3.65E+07,3.84E+07,3.20E+07,1.60E+07,1.97E+07,1.63E+07,2.39E+07,5.03E+07,5.04E+07,8.35E+07,2.94E+07,8.61E+07,3.17E+07
1068,331.0534964,0.935049,,,,1689,,,,,,,155063.23,9020870,0,354905.06,0,0,1.05E+07,1.71E+07,0,2.03E+07,2.30E+07,2.00E+07,1.60E+07,2.44E+07,2.51E+07,2.46E+07,1.23E+07,1.40E+07,1.95E+07,1.56E+07,2.11E+07,1.83E+07,1.88E+07,1.74E+07,42322.3,2709.936,0,41801.844,1542735.1,6604638.5,1686052.9,6612976.5,1.92E+07,2.35E+07,13687.695,2.10E+07,20650.709,2.27E+07
1797,331.0536617,1.249752,,,,,,,,,,,30958.49,0,0,25321.082,0,0,3161330,4829033,0,0,5790413,3598400.8,0,0,4049235.5,0,3591943,2823075.5,0,0,0,0,3863818.2,2539150,0,0,0,0,174143.67,0,155874.81,0,3897841.8,3820458.5,0,0,957.7316,0
2428,331.0537616,1.5293537,,,,1851,,,,,,,6525.6562,323069.88,0,14414.709,0,0,909201.3,1670408.5,0,5203849,9496258,5481874.5,2103778.5,1.33E+07,7869454.5,9167008,4238197.5,5393378.5,7531646,4250761,5913774,5840398,5829647.5,4220471.5,0,0,0,0,89020.81,466577.22,93761.26,470173.66,4564383,7207217.5,0,7177563.5,0,8692214
14621,331.0810785,5.5615344,,,,2046,,,,,,,2401.1943,386.2381,0,2488.3103,0,0,0,0,0,12909.714,0,15999.156,143037.4,0,17570.668,23599.645,40732.52,37401.582,1751.5488,146783.58,8455.126,14959.441,40495.707,51330,0,631312.94,698695.06,0,156254.36,258101.1,132801.23,211869.02,0,0,0,0,0,0
5015,331.0999683,2.3252852,,,,123,,,,,,,0,44349.656,0,0,0,0,124068.74,137097.53,0,54264.633,339940.9,52224.01,61272.562,343878.3,73837.836,66788.87,80475.875,74772.51,284463.88,58549.31,73871.14,71578.586,27362.225,21249.139,0,0,0,0,1590.9551,3612.5056,1800.5878,4621.096,0,0,0,42115.957,0,45191.773
8775,331.1022868,3.6941166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72507.79,70560.48,0,0,0,0,3429.7256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9220,331.1025782,3.823143,,,,1671,847,[M-2H2O+H]+,,2,9221;9220,366.11639,0,0,0,0,0,0,0,0,0,0,0,0,1211.242,0,0,0,80427.17,85366.85,0,1075.5718,0,0,3046.8887,3333.9182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4663,331.1368614,2.205433,,,,354,,,,,,,0,0,0,0,0,0,0,0,0,1960.9236,0,1379.8508,0,440.13684,64468.76,60031.215,0,0,0,0,4335.0977,5538.1436,13735.087,4770.8203,0,20203.652,55277.996,0,2435.0396,40440.242,2338.9285,35122.082,0,0,0,793.2972,0,864.34076
8210,331.1387079,3.5176346,,,,453,784,[M-H2O+H]+,,1,8202,348.14212,6271.7925,395.109,325.55017,5553.8906,266.79617,605.5591,726.6459,667.8866,0,47772.105,1081.8398,48745.094,38048.453,1295.1895,38700.066,38754.656,42609.29,47800.117,2040.5481,49402.46,37023.094,43222.086,25976.775,35100.75,2881.0552,104623.15,105001.67,0,72060.57,77625.85,85638.734,96185.37,0,0,0,6467.91,0,9995.046
8353,331.1539604,3.553333,,,,453,,,,,,,242.57642,0,0,560.57916,0,0,0,0,0,57298.133,0,67993.62,2239.4348,0,174221.75,158367.25,1163.8015,822.297,0,916.99207,62937.6,73088.37,51226.84,47138.395,0,114306.29,122088.28,0,22857.014,53669.938,16688,59801.63,3875.329,4399.428,5069.79,16410.602,0,18145.727
7615,331.154008,3.339021,,,,1608,,,,,,,0,0,0,230.77266,0,0,0,0,0,78464.695,0,118799.12,0,0,246494.67,323033.47,1197.9729,2394.5425,0,0,156608.19,185196.6,69598.73,84520.73,1798.9108,418681.88,438182.06,0,51721.91,255871.05,57025.91,281356.94,0,0,0,5441.5215,0,5178.7783
9232,331.1540589,3.8396194,,,,888,,,,,,,354.5279,0,0,976.9784,0,0,0,0,0,79266.65,0,66754.2,1562.5022,0,87069.42,48142.258,1861.7761,1834.569,0,4184.4463,75023.26,104744.61,26246.941,30717.729,0,107496.5,99267.86,0,30771.516,72830.195,31910.273,78297.13,0,0,0,95039.92,6744.5947,14939.401
6623,331.1541185,2.9602659,,,,1976,,,,,,,0,0,0,0,0,0,0,0,0,22118.127,0,23102.01,0,0,50055.48,68932.61,0,0,0,0,13030.307,28944.406,16355.434,16599.15,0,253745.6,258888.22,0,26747.178,202028.08,23776.424,217623.89,2747.1897,2742.4978,0,1257.9915,0,3233.2441
11398,331.154151,4.3945794,,,,1522,,,,,,,2466.303,149.45564,0,1749.6156,0,0,0,258.78668,0,170489.19,592.57324,154631.47,15635.628,404.57776,610484.44,497069.9,8792.719,11668.308,563.8496,12697.75,209691.16,177108.14,157917.44,159752.97,6510.5225,628638.75,556046.25,2499.8135,127616.01,140324.9,134879.67,158003.16,9680.036,20955.059,28357.467,107920.234,14315.072,110294.805
8878,331.1727424,3.712069,,,,453,,,,,,,8414.274,192.42273,297.0757,8693.867,263.58792,3078.5293,808.74536,1122.4114,3230.699,21914.047,1729.0858,24208.084,57058.9,1053.8965,9271.24,9916.797,52301.496,53783.45,2917.8477,59474.918,10469.855,12339.454,381994.75,459854.06,691612.3,50372.65,64358.703,718092.5,47174.37,62789.703,60977.438,69224.805,999763.8,960034.7,1073074.1,39796.84,958947.3,39751.543
15692,331.1902976,6.0753074,,,,1096,,,,,,,34711.984,3847.061,2109.124,31965.559,1815.3284,12032.378,3122.587,4022.8315,14430.351,1977060.4,4978.784,2291160.8,1026546,8452.926,2404032.8,2707963.8,700427.5,618787,23948.746,936379.7,4509601.5,4151114.5,1431595.6,1318472.5,19185.4,2180884.8,2122481.5,23939,1182631.9,1192797.8,1237173.2,1253179.5,30924.125,34838.438,50614.36,216687.31,47032.234,201883.1
24785,331.1903054,8.806965,,,,1857,,,,,,,3531.3828,4390.1396,2875.1528,5216.6416,1385.3749,3762.0923,2926.9663,5028.925,6806.9697,545517.8,10889.153,941499.7,102265.914,15429.506,750424.44,855139.5,116189.99,125570.06,16770.219,102847.24,1035190.1,1025858.75,381942.8,319303.78,3182.0256,192356.64,307582.47,4082.355,165948.81,170868.42,251880.06,111512.69,2342.5613,0,0,173952.22,5415.966,71874.34
17010,331.1903321,6.5918684,,,,,,,,,,,7001.84,1299.9174,1292.1573,7047.344,254.00565,4493.6885,1562.3428,905.64056,3847.9912,931418.1,1193.9728,1463127.5,240943.2,1918.0524,1481569.9,1549036.5,177050.4,170366.47,4641.7793,223879.69,1891631.8,1691731.6,600087.75,616705.2,7061.967,933349.25,859921.75,2937.879,323901.75,491046.94,501506.78,484996.72,14198.088,25413.129,34598.094,73195.2,34416.758,79053.21
16435,331.1903391,6.365535,,,,,,,,,,,4435.6333,198.44814,855.0646,4895.8516,447.76178,1137.4419,0,339.28696,4333.1597,443282.97,0,485840.62,86315.77,0,1077575.6,1060640,81333.586,63282.74,925.66223,84152.836,739932.25,953828.25,312469.75,350578.97,3019.8281,366217.47,349394.47,2893.6655,167625.22,252127.66,161821.97,196758.84,6394.9453,17363.553,19200.436,52600.844,12327.982,47377.215
